source_type,source_id,source_name,event_id,event_name,page,command_index,code,kind,text
map,25,,26,STARTING THE EVENT,3,368,101,show_text,\sh\dxn[\PN]¡No quiero...\wt[15] no quiero hacerle daño a nadie nunca más!
map,25,,26,STARTING THE EVENT,3,375,101,show_text,\ts[2]\dxn[Sakura]\PN...
map,25,,26,STARTING THE EVENT,3,390,101,show_text,\ts[2]\dxn[Sakura]Lo sé perfectamente.
map,25,,26,STARTING THE EVENT,3,404,101,show_text,\dxn[Sakura]Creo que todos los que te rodean saben perfectamente que nunca harías daño a alguien.
map,25,,26,STARTING THE EVENT,3,408,101,show_text,"\dxn[Sakura]Tienes un corazón enorme, por eso estamos contigo."
map,25,,26,STARTING THE EVENT,3,424,101,show_text,\dxn[Sakura]Siempre estás preocupado por los demás y piensas en su bienestar.
map,25,,26,STARTING THE EVENT,3,427,101,show_text,\dxn[Sakura]Siempre estás preocupada por los demás y piensas en su bienestar.
map,25,,26,STARTING THE EVENT,3,433,101,show_text,"\dxn[Sakura]Y aunque no siempre estén encima de ti, no significa que no te quieran."
map,25,,26,STARTING THE EVENT,3,448,101,show_text,"\ts[1]\dxn[Sakura]A diferencia de ti, yo suelo aparentar ser dura con los demás... pero en realidad no lo soy."
map,25,,26,STARTING THE EVENT,3,453,101,show_text,\ts[1]\dxn[Sakura]Supongo que se debe a que crecí sin mi padre cerca... desde pequeña aprendí a defenderme sola de los fans.
map,25,,26,STARTING THE EVENT,3,457,101,show_text,\ts[1]\dxn[Sakura]Ser una idol es todo un martirio...
map,25,,26,STARTING THE EVENT,3,462,101,show_text,"\ts[2]\dxn[Sakura]Sin embargo, ni tú ni yo estamos solos."
map,25,,26,STARTING THE EVENT,3,477,101,show_text,\ts[1]\dxn[Sakura]Ahora nos tenemos el uno al otro.
map,25,,26,STARTING THE EVENT,3,481,101,show_text,\ts[1]\dxn[Sakura]Y tus amigos harán todo lo posible por ayudarte.
map,25,,26,STARTING THE EVENT,3,485,101,show_text,"\ts[1]\dxn[Sakura]Además, ahora es mi turno de hacer todo lo posible para que tú estés bien. Así que aquí me tienes para lo que sea."
map,25,,26,STARTING THE EVENT,3,500,101,show_text,"\ts[1]\dxn[Sakura]Para eso están los amigos, ¿no crees?"
map,25,,26,STARTING THE EVENT,3,506,101,show_text,\ts[2]\dxn[\PN]<i>(¡Sakura...!)</i>
map,25,,26,STARTING THE EVENT,3,511,101,show_text,\ts[2]\dxn[\PN]<i>(¡Sakura...!)</i>
map,25,,26,STARTING THE EVENT,3,528,101,show_text,"\ts[2]\dxn[Sakura]Por cierto, me lo he estado preguntando desde que nos conocimos, pero..."
map,25,,26,STARTING THE EVENT,3,533,101,show_text,\ts[1]\dxn[Sakura]¿Por qué ayudas a todo el mundo sin recibir nada a cambio?
map,25,,26,STARTING THE EVENT,3,537,101,show_text,\ts[1]\dxn[Sakura]Nunca dijiste por qué querías ayudarme con lo de mi padre...
map,25,,26,STARTING THE EVENT,3,552,101,show_text,\ts[2]\dxn[\PN]Cuando era pequeño... las palabras de mi madre se quedaron grabadas en mi corazón...
map,25,,26,STARTING THE EVENT,3,557,101,show_text,\ts[2]\dxn[\PN]Cuando era pequeña... las palabras de mi madre se quedaron grabadas en mi corazón...
map,25,,26,STARTING THE EVENT,4,0,355,script,pbGoBehindPlayer(33)
map,25,,26,STARTING THE EVENT,4,1,355,script,pbGoBehindPlayer(57)
map,25,,26,STARTING THE EVENT,4,6,355,script,ChangeSpeed.new.pbChangeSpeed(0)
map,25,,26,STARTING THE EVENT,4,30,355,script,pbCameraToEvent(27)
map,25,,26,STARTING THE EVENT,4,37,355,script,ChangeSpeed.new.pbChangeSpeed(0)
map,25,,26,STARTING THE EVENT,4,45,101,show_text,\ts[2]\dxn[Sakura]Ya veo...
map,25,,26,STARTING THE EVENT,4,50,101,show_text,"\ts[2]\dxn[Sakura]Tus padres parecen ser muy buena gente, me gustaría conocerlos..."
map,25,,26,STARTING THE EVENT,4,64,101,show_text,"\sh\dxn[Sakura]¡O sea, q-quiero decir! ¡S-sin ningún tipo de intención, eh!"
map,25,,26,STARTING THE EVENT,4,80,101,show_text,"\ts[1]\dxn[Sakura]Dejando eso de lado, creo que tienen mucha razón en lo que dicen."
map,25,,26,STARTING THE EVENT,4,84,101,show_text,"\ts[1]\dxn[Sakura]Has conseguido tener a mucha gente a tu lado, y eso es gracias a tu bondad."
map,25,,26,STARTING THE EVENT,4,101,101,show_text,\ts[2]\dxn[Sakura]Yo... si es posible...
map,25,,26,STARTING THE EVENT,4,105,355,script,"pbZoomMap(2,0.1,zoom=""in"")"
map,25,,26,STARTING THE EVENT,4,107,101,show_text,<ac>\ts[2]M-me gustaría... \wt[15]q-quedarme a tu lado...</ac>
map,25,,26,STARTING THE EVENT,4,108,355,script,"pbZoomMap(3,0.1,zoom=""in"")"
map,25,,26,STARTING THE EVENT,4,110,101,show_text,<ac>\ts[4]¡P-Para siem...!</ac>
map,25,,26,STARTING THE EVENT,4,111,355,script,"pbZoomMap(1,1,zoom=""out"")"
map,25,,26,STARTING THE EVENT,4,113,101,show_text,\sh\dxn[Angie Stones]¡¿Estáis listos?!
map,25,,26,STARTING THE EVENT,4,126,101,show_text,\sh\dxn[Sakura]¡AAAAAAAAAAAAH!
map,25,,26,STARTING THE EVENT,4,142,101,show_text,\sh\dxn[Sakura]¡Se me olvidaba por completo!
map,25,,26,STARTING THE EVENT,4,160,101,show_text,"\sh\dxn[Sakura]¡\PN, el concierto está por empezar! ¡No nos lo podemos perder!"
map,25,,26,STARTING THE EVENT,4,166,101,show_text,\sh\dxn[Sakura]¡Vamos con todos los demás!
map,25,,26,STARTING THE EVENT,4,170,101,show_text,\dxn[Sakura]¡Nos estarán esperando!
map,25,,26,STARTING THE EVENT,4,176,355,script,pbCameraToEvent(98)
map,25,,26,STARTING THE EVENT,4,197,108,comment,// ESCENA TODOS
map,25,,26,STARTING THE EVENT,4,201,355,script,ChangeSpeed.new.pbChangeSpeed(0)
map,25,,26,STARTING THE EVENT,4,215,101,show_text,\sh\dxn[Angie Stones]¡Esta noche hay que romperla!
map,25,,26,STARTING THE EVENT,4,220,355,script,pbCameraToEvent(96)
map,25,,26,STARTING THE EVENT,4,235,101,show_text,\sh\dxn[Sakura]¡Esta noche va a ser increíble!
map,25,,26,STARTING THE EVENT,4,242,101,show_text,"\sh\dxn[Sakura]¡Lilith, pásame unas cervezas!"
map,25,,26,STARTING THE EVENT,4,244,355,script,pbCameraToEvent(29)
map,25,,26,STARTING THE EVENT,4,248,101,show_text,\ts[2]\dxn[Álama]Esto... cómo te lo digo...
map,25,,26,STARTING THE EVENT,4,255,101,show_text,\ts[2]\dxn[Álama]Creo que Liberty y Silvano han acabado con todo el alcohol que teníamos...
map,25,,26,STARTING THE EVENT,4,257,355,script,pbCameraToEvent(96)
map,25,,26,STARTING THE EVENT,4,261,101,show_text,\sh\dxn[Sakura]¡¿QUE QUÉEEEEEEEE?!
map,25,,26,STARTING THE EVENT,4,268,101,show_text,"\sh\dxn[Sakura]¡LIBERTY, TE VAS A CAGAAAAAAAR!"
map,25,,26,STARTING THE EVENT,4,273,355,script,pbCameraToEvent(102)
map,25,,26,STARTING THE EVENT,4,279,101,show_text,"\sh\dxn[Liberty]¡Ven a por mí, Sakura-chan!"
map,25,,26,STARTING THE EVENT,4,283,355,script,pbCameraToEvent(96)
map,25,,26,STARTING THE EVENT,4,284,355,script,"pbZoomMap(2,0.1,zoom=""in"")"
map,25,,26,STARTING THE EVENT,4,290,108,comment,// flying
map,25,,26,STARTING THE EVENT,4,306,355,script,"pbZoomMap(1,0.1,zoom=""out"")"
map,25,,26,STARTING THE EVENT,4,316,355,script,pbCameraShake(8)
map,25,,26,STARTING THE EVENT,4,319,355,script,pbCameraShakeOff
map,25,,26,STARTING THE EVENT,4,324,101,show_text,\ts[2]<ac>Gracias a Sakura que me sacó de la granja para venir a este evento...</ac>
map,25,,26,STARTING THE EVENT,4,326,101,show_text,\ts[2]<ac>Descubrí que la mejor forma de sobrellevar el dolor es con quienes permanecen a tu lado.</ac>
map,25,,26,STARTING THE EVENT,4,328,101,show_text,\ts[2]<ac>Con ellos... \wt[15]las penas se hacen más llevaderas.</ac>
map,25,,26,STARTING THE EVENT,4,330,101,show_text,\ts[2]<ac>Es hora... \wt[15]de continuar mi camino.</ac>
map,25,,26,STARTING THE EVENT,4,332,101,show_text,"\ts[2]<ac>Pero esta vez, con la cabeza bien alta.</ac>"
map,25,,26,STARTING THE EVENT,4,349,101,show_text,<ac>¡Y hasta aquí la update 4.8 de Pokémon Unbreakable Ties! ¡Espero que la hayas disfrutado!<ac>
map,25,,26,STARTING THE EVENT,4,351,101,show_text,"<ac>Sé que es algo cortito, pero sirve de conclusión y cierre de la Beta 4.<ac>"
map,25,,26,STARTING THE EVENT,4,353,101,show_text,<ac>Esta es la última versión jugable hasta la Beta 5.<ac>
map,25,,26,STARTING THE EVENT,4,355,101,show_text,"<ac>Por ahora puedes intentar completar todo el Summer Resort, que tiene bastante contenido.<ac>"
map,25,,26,STARTING THE EVENT,4,357,101,show_text,<ac>¡Además de haber logros por sacar!<ac>
map,25,,26,STARTING THE EVENT,4,359,101,show_text,"<ac>¡Nos vemos pronto, Entrenador/a!<ac>"
map,25,,93,EV093,1,0,101,show_text,(Se ha quedado dormida al sol... parece una gamba.)
map,25,,127,EV127,1,0,108,comment,noshadow
map,25,,194,EV194,1,0,101,show_text,(Seems to be paying attention to the battle...)
map,25,,60,EV060,1,0,108,comment,noshadow
map,25,,161,EV161,1,0,101,show_text,(Parece estar atento al concierto...)
map,25,,27,PLAYER1,2,0,108,comment,noshadow
map,25,,27,PLAYER1,4,0,108,comment,noshadow
map,25,,94,EV094,1,0,101,show_text,"He participado en el evento de baile, pero mi pareja no me ha dejado desafiar a Sakura."
map,25,,94,EV094,1,2,101,show_text,Creo que se ha puesto celosa...
map,25,,195,EV195,1,0,101,show_text,(Parece estar atento al concierto...)
map,25,,61,EV061,1,0,108,comment,noshadow
map,25,,162,EV162,1,0,101,show_text,(Parece estar atenta al concierto...)
map,25,,28,PLAYER2,2,0,101,show_text,\dxn[Lluvia]...
map,25,,28,PLAYER2,2,5,101,show_text,"\dxn[Lluvia]¡H-Hola, \PN! ¿Qué tal lo estás pasando?"
map,25,,28,PLAYER2,2,9,101,show_text,\dxn[Lluvia]¿Has probado ya alguno de los minijuegos?
map,25,,28,PLAYER2,2,12,102,choices,How have you been?
map,25,,28,PLAYER2,2,12,102,choices,Everything OK?
map,25,,28,PLAYER2,2,13,402,choice_branch,How have you been?
map,25,,28,PLAYER2,2,15,402,choice_branch,Everything OK?
map,25,,28,PLAYER2,2,21,101,show_text,\ts[3]\dxn[Lluvia]Bueno...
map,25,,28,PLAYER2,2,25,101,show_text,\ts[1]\dxn[Lluvia]La verdad es que me es difícil no tener la cabeza en mil cosas...
map,25,,28,PLAYER2,2,29,101,show_text,\ts[1]\dxn[Lluvia]Pero no quiero molestarte con mis problemas.
map,25,,28,PLAYER2,2,34,101,show_text,"\ts[1]\dxn[\PN]<i>(Suele estar de buenos ánimos, algo habrá que hacer.)</i>"
map,25,,28,PLAYER2,2,36,102,choices,Tell me what's wrong.
map,25,,28,PLAYER2,2,36,102,choices,I'm here to listen.
map,25,,28,PLAYER2,2,37,402,choice_branch,Tell me what's wrong.
map,25,,28,PLAYER2,2,39,402,choice_branch,I'm here to listen.
map,25,,28,PLAYER2,2,45,101,show_text,\ts[3]\dxn[Lluvia]\PN...
map,25,,28,PLAYER2,2,50,101,show_text,\ts[1]\dxn[Lluvia]Bueno... estuve un poco preocupada por mi nivel después de perder de nuevo contra Aldrich en el Palacio Real.
map,25,,28,PLAYER2,2,54,101,show_text,"\ts[1]\dxn[Lluvia]Silvano y su hermano tuvieron que ayudarme. De no ser por ellos, no sé si estaría aquí..."
map,25,,28,PLAYER2,2,59,101,show_text,"\dxn[Lluvia]Claro, tú no lo sabes porque estabas yendo a ayudar a Latios, pero pasaron muchas cosas ahí adentro."
map,25,,28,PLAYER2,2,63,101,show_text,"\dxn[Lluvia]Durante estos días, quise ayudar a Lilith con su investigación, pero me vio un tanto deprimida. Así que le conté la situación y me dejó vía libre."
map,25,,28,PLAYER2,2,67,101,show_text,\dxn[Lluvia]Estuve entrenando con Angie estos días. No quiero que algo así vuelva a ocurrir.
map,25,,28,PLAYER2,2,71,101,show_text,\dxn[Lluvia]¿Te gustaría comparar nuestro nivel actual?
map,25,,28,PLAYER2,2,76,102,choices,Let's go!
map,25,,28,PLAYER2,2,76,102,choices,Not right now...
map,25,,28,PLAYER2,2,77,402,choice_branch,Let's go!
map,25,,28,PLAYER2,2,81,101,show_text,\sh\dxn[Lluvia]¡Genial! ¡Vamos a divertirnos!
map,25,,28,PLAYER2,2,84,355,script,"setBattleRule(""backdrop"",""playa"")"
map,25,,28,PLAYER2,2,85,355,script,"setBattleRule(""canLose"")"
map,25,,28,PLAYER2,2,91,101,show_text,"\dxn[Lluvia]No sé cómo lo haces, pero siempre estás por encima de mí."
map,25,,28,PLAYER2,2,99,101,show_text,"\dxn[Lluvia]Nada mal, siempre mantienes un buen nivel."
map,25,,28,PLAYER2,2,105,101,show_text,\dxn[Lluvia]Ha sido divertido. Creo que ahora me encuentro bastante mejor.
map,25,,28,PLAYER2,2,109,101,show_text,\dxn[Lluvia]Espero que te hayas divertido también.
map,25,,28,PLAYER2,2,114,101,show_text,"\dxn[Lluvia]No sé si te será útil, pero estoy segura de que le darás un buen uso."
map,25,,28,PLAYER2,2,116,355,script,pbReceiveItem(:SWAMPERTITE)
map,25,,28,PLAYER2,2,119,101,show_text,\ts[2]\dxn[Lluvia]Ahora.. estoy preocupada por otra cosa...
map,25,,28,PLAYER2,2,124,101,show_text,"\ts[1]\dxn[Lluvia]Con Latias y Latios en la \c[2]Isla del Sur\c[0], no debería haber problema para tomar la esfera, pero..."
map,25,,28,PLAYER2,2,128,101,show_text,"\ts[1]\dxn[Lluvia]A pesar de que quiero cuidar de Lilith, tengo unos \c[2]amigos\c[0] allí y es posible que puedan estar en peligro."
map,25,,28,PLAYER2,2,133,101,show_text,"\ts[1]\dxn[Lluvia]Sí, tienes razón. Darek y Eda deberían llegar mucho antes que la Familia Real. No hay nada más veloz que volar junto a Latias y Latios."
map,25,,28,PLAYER2,2,137,101,show_text,"\ts[1]\dxn[Lluvia]Ahora que la Familia Real parece estar en una situación vulnerable, deberíamos seguir investigando dónde se están escondiendo y realizar un"
map,25,,28,PLAYER2,2,138,401,show_text_cont,ataque entre todos.
map,25,,28,PLAYER2,2,143,101,show_text,\ts[1]\dxn[\PN]¿Sabes algo sobre...?
map,25,,28,PLAYER2,2,144,102,choices,Lucario
map,25,,28,PLAYER2,2,144,102,choices,Intra Ball
map,25,,28,PLAYER2,2,145,402,choice_branch,Lucario
map,25,,28,PLAYER2,2,147,402,choice_branch,Intra Ball
map,25,,28,PLAYER2,2,154,101,show_text,"\ts[1]\dxn[Lluvia]Hmm, entiendo que te preocupe tanto."
map,25,,28,PLAYER2,2,158,101,show_text,"\ts[1]\dxn[Lluvia]Por desgracia no tenemos información sobre Lucario, pero sí hemos estado investigando el \c[2]Laboratorio de la Dra.Vega\c[0] de la que nos"
map,25,,28,PLAYER2,2,159,401,show_text_cont,"hablaste, y..."
map,25,,28,PLAYER2,2,163,101,show_text,"\ts[2]\dxn[Lluvia]No hemos encontrado su nombre en el registro regional de Akebia, la policía se está encargando de eso."
map,25,,28,PLAYER2,2,167,101,show_text,"\ts[1]\dxn[Lluvia]Sin embargo, las siglas \c[2]VEGA\c[0] aparecieron en un catastrófico evento que ocurrió hace unos 15 años, a las afueras de la \c[2]región de"
map,25,,28,PLAYER2,2,168,401,show_text_cont,Teselia\c[0].
map,25,,28,PLAYER2,2,173,101,show_text,"\ts[1]\dxn[Lluvia]Como puedes imaginar, todavía estamos muy verdes."
map,25,,28,PLAYER2,2,177,101,show_text,\ts[1]\dxn[Lluvia]Angie se ha ocupado de analizar los documentos que encontramos en el laboratorio sobre la \c[2]Intra Ball\c[0].
map,25,,28,PLAYER2,2,181,101,show_text,"\ts[1]\dxn[Lluvia]Según ella, está siendo muy difícil entender su funcionalidad, pero no parte de una tecnología que desconozcamos."
map,25,,28,PLAYER2,2,185,101,show_text,\ts[2]\dxn[Lluvia]Entonces... eso de que sea \c[2]única\c[0] es un tanto sospechoso...
map,25,,28,PLAYER2,2,190,101,show_text,"\ts[1]\dxn[Lluvia]En fin, gracias por hablar y luchar conmigo, me siento mejor."
map,25,,28,PLAYER2,2,194,101,show_text,\ts[1]\dxn[Lluvia]¡Estaré por aquí por si quieres hablar!
map,25,,28,PLAYER2,2,200,402,choice_branch,Not right now...
map,25,,28,PLAYER2,2,204,101,show_text,"\dxn[Lluvia]Ya veo, tú tampoco tienes los ánimos por los aires. Aunque creo que nos iría bien."
map,25,,28,PLAYER2,2,208,101,show_text,"\dxn[Lluvia]Si cambias de idea, estaré por aquí."
map,25,,28,PLAYER2,3,3,101,show_text,"\dxn[Lluvia]¡Hola, \PN! ¿Quieres algo?"
map,25,,28,PLAYER2,3,5,102,choices,About Southern Island...
map,25,,28,PLAYER2,3,5,102,choices,Nothing
map,25,,28,PLAYER2,3,6,402,choice_branch,About Southern Island...
map,25,,28,PLAYER2,3,10,101,show_text,\ts[1]\dxn[Lluvia]¿Te interesa saber la relación que tengo con la Isla del Sur?
map,25,,28,PLAYER2,3,14,101,show_text,"\dxn[Lluvia]En resumidas cuentas, yo nací y me crié allí."
map,25,,28,PLAYER2,3,18,101,show_text,\dxn[Lluvia]Lilith estuvo cuidando de mí cuando ella había huido del Palacio Real. Yo era un bebé abandonado para entonces.
map,25,,28,PLAYER2,3,23,101,show_text,\dxn[Lluvia]Vivía con ella y con una tribu llamada \c[2]Lunaris\c[0].
map,25,,28,PLAYER2,3,27,101,show_text,"\dxn[Lluvia]Sin embargo, no sé nada de ellos desde que Lilith se mudó a \c[2]Pueblo Gorrión\c[0] para cuidar de Darek."
map,25,,28,PLAYER2,3,31,101,show_text,"\dxn[Lluvia]Ella solía ir con Latias y Latios para verlos, pero como su ayudante que soy, yo seguía sus investigaciones por Akebia."
map,25,,28,PLAYER2,3,35,101,show_text,"\dxn[Lluvia]Aunque lo de profesora fuera una tapadera, Lilith siempre tuvo curiosidad por los Pokémon y su naturaleza."
map,25,,28,PLAYER2,3,39,101,show_text,"\dxn[Lluvia]Su alma pura le permite conectar con los Pokémon de manera distinta, así que yo siempre estuve dispuesta a ayudarla."
map,25,,28,PLAYER2,3,43,101,show_text,"\dxn[Lluvia]Además, estábamos muy preocupados con el misterio del \c[2]Huevo de tu Riolu\c[0]."
map,25,,28,PLAYER2,3,48,101,show_text,"\dxn[Lluvia]Parecía que nunca iba a eclosionar, hasta que tuvo contacto con Latias y Latios."
map,25,,28,PLAYER2,3,53,101,show_text,\dxn[\PN]<i>(Es cierto... eso sigue siendo todo un misterio...)</i>
map,25,,28,PLAYER2,3,57,101,show_text,"\dxn[Lluvia]En fin, eso es lo más básico que te puedo contar sobre mi relación con Lilith y la Isla del Sur."
map,25,,28,PLAYER2,3,61,101,show_text,\ts[1]\dxn[Lluvia]¡Estaré por aquí por si quieres hablar!
map,25,,28,PLAYER2,3,64,402,choice_branch,Nothing
map,25,,28,PLAYER2,3,66,101,show_text,\ts[1]\dxn[Lluvia]¡Estaré por aquí por si quieres hablar!
map,25,,28,PLAYER2,5,0,101,show_text,\dxn[Adrián]...
map,25,,28,PLAYER2,5,5,101,show_text,"\dxn[Adrián]¡H-Hola, \PN! ¿Qué tal lo estás pasando?"
map,25,,28,PLAYER2,5,9,101,show_text,\dxn[Adrián]¿Has probado ya alguno de los minijuegos?
map,25,,28,PLAYER2,5,12,102,choices,How have you been?
map,25,,28,PLAYER2,5,12,102,choices,Everything OK?
map,25,,28,PLAYER2,5,13,402,choice_branch,How have you been?
map,25,,28,PLAYER2,5,15,402,choice_branch,Everything OK?
map,25,,28,PLAYER2,5,21,101,show_text,\ts[3]\dxn[Adrián]Bueno...
map,25,,28,PLAYER2,5,25,101,show_text,\ts[1]\dxn[Adrián]La verdad es que me es difícil no tener la cabeza en mil cosas...
map,25,,28,PLAYER2,5,29,101,show_text,\ts[1]\dxn[Adrián]Pero no quiero molestarte con mis problemas.
map,25,,28,PLAYER2,5,34,101,show_text,"\ts[1]\dxn[\PN]<i>(Suele estar de buenos ánimos, algo habrá que hacer.)</i>"
map,25,,28,PLAYER2,5,36,102,choices,Tell me whats wrong.
map,25,,28,PLAYER2,5,36,102,choices,I'm here to listen.
map,25,,28,PLAYER2,5,37,402,choice_branch,Tell me whats wrong.
map,25,,28,PLAYER2,5,39,402,choice_branch,I'm here to listen.
map,25,,28,PLAYER2,5,45,101,show_text,\ts[3]\dxn[Adrián]\PN...
map,25,,28,PLAYER2,5,50,101,show_text,\ts[1]\dxn[Adrián]Bueno... estuve un poco preocupado por mi nivel después de perder de nuevo contra Aldrich en el Palacio Real.
map,25,,28,PLAYER2,5,54,101,show_text,"\ts[1]\dxn[Adrián]Silvano y su hermano tuvieron que ayudarme. De no ser por ellos, no sé si estaría aquí..."
map,25,,28,PLAYER2,5,59,101,show_text,"\dxn[Adrián]Claro, tú no lo sabes porque estabas yendo a ayudar a Latios, pero pasaron muchas cosas ahí adentro."
map,25,,28,PLAYER2,5,63,101,show_text,"\dxn[Adrián]Durante estos días, quise ayudar a Lilith con su investigación, pero me vio un tanto deprimida. Así que le conté la situación y me dejó vía libre."
map,25,,28,PLAYER2,5,67,101,show_text,\dxn[Adrián]Estuve entrenando con Angie estos días. No quiero que algo así vuelva a ocurrir.
map,25,,28,PLAYER2,5,71,101,show_text,\dxn[Adrián]¿Te gustaría comparar nuestro nivel actual?
map,25,,28,PLAYER2,5,76,102,choices,Let's go!
map,25,,28,PLAYER2,5,76,102,choices,Not right now...
map,25,,28,PLAYER2,5,77,402,choice_branch,Let's go!
map,25,,28,PLAYER2,5,81,101,show_text,\sh\dxn[Adrián]¡Genial! ¡Vamos a divertirnos!
map,25,,28,PLAYER2,5,84,355,script,"setBattleRule(""backdrop"",""playa"")"
map,25,,28,PLAYER2,5,85,355,script,"setBattleRule(""canLose"")"
map,25,,28,PLAYER2,5,91,101,show_text,"\dxn[Adrián]No sé cómo lo haces, pero siempre estás por encima de mí."
map,25,,28,PLAYER2,5,99,101,show_text,"\dxn[Adrián]Nada mal, siempre mantienes un buen nivel."
map,25,,28,PLAYER2,5,105,101,show_text,\dxn[Adrián]Ha sido divertido. Creo que ahora me encuentro bastante mejor.
map,25,,28,PLAYER2,5,109,101,show_text,\dxn[Adrián]Espero que te hayas divertido también.
map,25,,28,PLAYER2,5,114,101,show_text,"\dxn[Adrián]No sé si te será útil, pero estoy segura de que le darás un buen uso."
map,25,,28,PLAYER2,5,116,355,script,pbReceiveItem(:SWAMPERTITE)
map,25,,28,PLAYER2,5,119,101,show_text,\ts[2]\dxn[Adrián]Ahora.. estoy preocupado por otra cosa...
map,25,,28,PLAYER2,5,124,101,show_text,"\ts[1]\dxn[Adrián]Con Latias y Latios en la \c[2]Isla del Sur\c[0], no debería haber problema para tomar la esfera, pero..."
map,25,,28,PLAYER2,5,128,101,show_text,"\ts[1]\dxn[Adrián]A pesar de que quiero cuidar de Lilith, tengo unos \c[2]amigos\c[0] allí y es posible que puedan estar en peligro."
map,25,,28,PLAYER2,5,133,101,show_text,"\ts[1]\dxn[Adrián]Sí, tienes razón. Darek y Eda deberían llegar mucho antes que la Familia Real. No hay nada más veloz que volar junto a Latias y Latios."
map,25,,28,PLAYER2,5,137,101,show_text,"\ts[1]\dxn[Adrián]Ahora que la Familia Real parece estar en una situación vulnerable, deberíamos seguir investigando dónde se están escondiendo y realizar un"
map,25,,28,PLAYER2,5,138,401,show_text_cont,ataque entre todos.
map,25,,28,PLAYER2,5,143,101,show_text,\ts[1]\dxn[\PN]¿Sabes algo sobre...?
map,25,,28,PLAYER2,5,144,102,choices,Lucario
map,25,,28,PLAYER2,5,144,102,choices,Intra Ball
map,25,,28,PLAYER2,5,145,402,choice_branch,Lucario
map,25,,28,PLAYER2,5,147,402,choice_branch,Intra Ball
map,25,,28,PLAYER2,5,154,101,show_text,"\ts[1]\dxn[Adrián]Hmm, entiendo que te preocupe tanto."
map,25,,28,PLAYER2,5,158,101,show_text,"\ts[1]\dxn[Adrián]Por desgracia no tenemos información sobre Lucario, pero sí hemos estado investigando el \c[2]Laboratorio de la Dra.Vega\c[0] de la que nos"
map,25,,28,PLAYER2,5,159,401,show_text_cont,"hablaste, y..."
map,25,,28,PLAYER2,5,163,101,show_text,"\ts[2]\dxn[Adrián]No hemos encontrado su nombre en el registro regional de Akebia, la policía se está encargando de eso."
map,25,,28,PLAYER2,5,167,101,show_text,"\ts[1]\dxn[Adrián]Sin embargo, las siglas \c[2]VEGA\c[0] aparecieron en un catastrófico evento que ocurrió hace unos 15 años, a las afueras de la \c[2]región de"
map,25,,28,PLAYER2,5,168,401,show_text_cont,Teselia\c[0].
map,25,,28,PLAYER2,5,173,101,show_text,"\ts[1]\dxn[Adrián]Como puedes imaginar, todavía estamos muy verdes."
map,25,,28,PLAYER2,5,177,101,show_text,\ts[1]\dxn[Adrián]Angie se ha ocupado de analizar los documentos que encontramos en el laboratorio sobre la \c[2]Intra Ball\c[0].
map,25,,28,PLAYER2,5,181,101,show_text,"\ts[1]\dxn[Adrián]Según ella, está siendo muy difícil entender su funcionalidad, pero no parte de una tecnología que desconozcamos."
map,25,,28,PLAYER2,5,185,101,show_text,\ts[2]\dxn[Adrián]Entonces... eso de que sea \c[2]única\c[0] es un tanto sospechoso...
map,25,,28,PLAYER2,5,190,101,show_text,"\ts[1]\dxn[Adrián]En fin, gracias por hablar y luchar conmigo, me siento mejor."
map,25,,28,PLAYER2,5,194,101,show_text,\ts[1]\dxn[Adrián]¡Estaré por aquí por si quieres hablar!
map,25,,28,PLAYER2,5,200,402,choice_branch,Not right now...
map,25,,28,PLAYER2,5,204,101,show_text,"\dxn[Adrián]Ya veo, tú tampoco tienes los ánimos por los aires. Aunque creo que nos iría bien."
map,25,,28,PLAYER2,5,208,101,show_text,"\dxn[Adrián]Si cambias de idea, estaré por aquí."
map,25,,28,PLAYER2,6,3,101,show_text,"\dxn[Adrián]¡Hola, \PN! ¿Quieres algo?"
map,25,,28,PLAYER2,6,5,102,choices,About Southern Island...
map,25,,28,PLAYER2,6,5,102,choices,Nothing
map,25,,28,PLAYER2,6,6,402,choice_branch,About Southern Island...
map,25,,28,PLAYER2,6,10,101,show_text,\ts[1]\dxn[Adrián]¿Te interesa saber la relación que tengo con la Isla del Sur?
map,25,,28,PLAYER2,6,14,101,show_text,"\dxn[Adrián]En resumidas cuentas, yo nací y me crié allí."
map,25,,28,PLAYER2,6,18,101,show_text,\dxn[Adrián]Lilith estuvo cuidando de mí cuando ella había huido del Palacio Real. Yo era un bebé abandonado para entonces.
map,25,,28,PLAYER2,6,23,101,show_text,\dxn[Adrián]Vivía con ella y con una tribu llamada \c[2]Lunaris\c[0].
map,25,,28,PLAYER2,6,27,101,show_text,"\dxn[Adrián]Sin embargo, no sé nada de ellos desde que Lilith se mudó a \c[2]Pueblo Gorrión\c[0] para cuidar de Darek."
map,25,,28,PLAYER2,6,31,101,show_text,"\dxn[Adrián]Ella solía ir con Latias y Latios para verlos, pero como su ayudante que soy, yo seguía sus investigaciones por Akebia."
map,25,,28,PLAYER2,6,35,101,show_text,"\dxn[Adrián]Aunque lo de profesora fuera una tapadera, Lilith siempre tuvo curiosidad por los Pokémon y su naturaleza."
map,25,,28,PLAYER2,6,39,101,show_text,"\dxn[Adrián]Su alma pura le permite conectar con los Pokémon de manera distinta, así que yo siempre estuve dispuesta a ayudarla."
