source_type,source_id,source_name,event_id,event_name,page,command_index,code,kind,text,story_index,draft_id,draft_status
map,90,,56,Slope,1,0,108,comment,Slope: 2x-1,10,,skip_comment
map,90,,56,Slope,1,1,108,comment,Width: 1/2,10,,skip_comment
map,90,,56,Slope,1,2,108,comment,Offset: 16px,10,,skip_comment
map,90,,18,Vending machine 1,1,0,355,script,"setPrice(:FRESHWATER,300)",10,,skip_script
map,90,,18,Vending machine 1,1,1,355,script,"setPrice(:SODAPOP,450)",10,,skip_script
map,90,,18,Vending machine 1,1,2,355,script,"setPrice(:LEMONADE,600)",10,,skip_script
map,90,,18,Vending machine 1,1,3,355,script,pbPokemonMart2([,10,,skip_script
map,90,,18,Vending machine 1,1,4,655,script_cont,":FRESHWATER,",10,,skip_script
map,90,,18,Vending machine 1,1,5,655,script_cont,":SODAPOP,",10,,skip_script
map,90,,18,Vending machine 1,1,6,655,script_cont,:LEMONADE]),10,,skip_script
map,90,,75,EV075,1,0,108,comment,noshadow,10,,skip_comment
map,92,,92,EV092,1,0,101,show_text,<b><ac>Ciudad Calentra</ac></b><ac>¡Una ciudad muy tranquila con playa!</ac><ac>,11,<b><ac>Ciudad Calentra</ac></b><ac>Kota pantai yang tenang dan nyaman!</ac><ac>,proofread_opening
map,92,,37,EV037,1,0,355,script,ChangeSpeed.new.pbChangeSpeed(0),11,,skip_script
map,92,,37,EV037,1,6,355,script,"pbRemoveDependency2(""FollowerPkmn"")",11,,skip_script
map,92,,74,Slope,1,0,108,comment,Slope: 2x1,11,,skip_comment
map,92,,74,Slope,1,1,108,comment,Width: 1/2,11,,skip_comment
map,92,,74,Slope,1,2,108,comment,Offset: 16px,11,,skip_comment
map,92,,111,EV111,1,0,108,comment,noshadow,11,,skip_comment
map,92,,148,EV148,1,0,108,comment,noshadow,11,,skip_comment
map,92,,93,Slope,1,0,108,comment,Slope: 2x1,11,,skip_comment
map,92,,93,Slope,1,1,108,comment,Width: 0/2,11,,skip_comment
map,92,,93,Slope,1,2,108,comment,Offset: 16px,11,,skip_comment
map,92,,19,Vending machine 1,1,0,355,script,"setPrice(:FRESHWATER,300)",11,,skip_script
map,92,,19,Vending machine 1,1,1,355,script,"setPrice(:SODAPOP,450)",11,,skip_script
map,92,,19,Vending machine 1,1,2,355,script,"setPrice(:LEMONADE,600)",11,,skip_script
map,92,,19,Vending machine 1,1,3,355,script,pbPokemonMart2([,11,,skip_script
map,92,,19,Vending machine 1,1,4,655,script_cont,":FRESHWATER,",11,,skip_script
map,92,,19,Vending machine 1,1,5,655,script_cont,":SODAPOP,",11,,skip_script
map,92,,19,Vending machine 1,1,6,655,script_cont,:LEMONADE]),11,,skip_script
map,92,,75,EV075,1,0,101,show_text,Llego de trabajar bastante tarde... Una cervecita y pa' casa.,11,Aku pulang kerja cukup malam... minum sebentar lalu langsung pulang.,proofread_opening
map,92,,112,Slope,1,0,355,script,pbBridgeOff,11,,skip_script
map,92,,112,Slope,1,1,108,comment,Slope: -2x1,11,,skip_comment
map,92,,112,Slope,1,2,108,comment,Width: 0/2,11,,skip_comment
map,92,,112,Slope,1,3,108,comment,Offset: 16px,11,,skip_comment
map,92,,149,EV149,1,1,355,script,$PokemonGlobal.gachaCoins += 3,11,,skip_script
map,92,,38,EV038,1,5,355,script,ChangeSpeed.new.pbChangeSpeed(0),11,,skip_script
map,92,,38,EV038,1,6,355,script,"pbRemoveDependency2(""FollowerPkmn"")",11,,skip_script
map,92,,94,Slope,1,0,108,comment,Slope: 2x-1,11,,skip_comment
map,92,,94,Slope,1,1,108,comment,Width: 1/2,11,,skip_comment
map,92,,94,Slope,1,2,108,comment,Offset: 16px,11,,skip_comment
map,92,,131,EV131,1,0,108,comment,noshadow,11,,skip_comment
map,92,,20,Vending machine 1,1,0,355,script,"setPrice(:FRESHWATER,300)",11,,skip_script
map,92,,20,Vending machine 1,1,1,355,script,"setPrice(:SODAPOP,450)",11,,skip_script
map,92,,20,Vending machine 1,1,2,355,script,"setPrice(:LEMONADE,600)",11,,skip_script
map,92,,20,Vending machine 1,1,3,355,script,pbPokemonMart2([,11,,skip_script
map,92,,20,Vending machine 1,1,4,655,script_cont,":FRESHWATER,",11,,skip_script
map,92,,20,Vending machine 1,1,5,655,script_cont,":SODAPOP,",11,,skip_script
map,92,,20,Vending machine 1,1,6,655,script_cont,:LEMONADE]),11,,skip_script
map,92,,57,EV057,1,0,101,show_text,"Tengo entendido que el Líder de Gimnasio de este pueblo, usa Pokémon de tipo Lucha.",11,Katanya Gym Leader di kota ini memakai Pokémon tipe Fighting.,proofread_opening
map,92,,113,EV113,1,0,108,comment,noshadow,11,,skip_comment
map,92,,39,EV039,1,5,355,script,ChangeSpeed.new.pbChangeSpeed(0),11,,skip_script
map,92,,39,EV039,1,6,355,script,"pbRemoveDependency2(""FollowerPkmn"")",11,,skip_script
map,92,,76,EV076,1,0,355,script,Pokemon.play_cry(:SANDYGAST),11,,skip_script
map,92,,132,EV132,1,0,108,comment,noshadow,11,,skip_comment
map,92,,21,Vending machine 1,1,0,355,script,"setPrice(:FRESHWATER,300)",11,,skip_script
map,92,,21,Vending machine 1,1,1,355,script,"setPrice(:SODAPOP,450)",11,,skip_script
map,92,,21,Vending machine 1,1,2,355,script,"setPrice(:LEMONADE,600)",11,,skip_script
map,92,,21,Vending machine 1,1,3,355,script,pbPokemonMart2([,11,,skip_script
map,92,,21,Vending machine 1,1,4,655,script_cont,":FRESHWATER,",11,,skip_script
map,92,,21,Vending machine 1,1,5,655,script_cont,":SODAPOP,",11,,skip_script
map,92,,21,Vending machine 1,1,6,655,script_cont,:LEMONADE]),11,,skip_script
map,92,,58,EV058,1,0,101,show_text,"Estoy regando mis plantitas, ¡con este clima crecen genial!",11,"Aku sedang menyiram tanamanku. Dengan cuaca seperti ini, mereka tumbuh dengan sangat baik!",proofread_opening
map,92,,95,Slope,1,0,108,comment,Slope: 2x-1,11,,skip_comment
map,92,,95,Slope,1,1,108,comment,Width: 0/2,11,,skip_comment
map,92,,95,Slope,1,2,108,comment,Offset: 16px,11,,skip_comment
map,92,,40,EV040,1,0,355,script,ChangeSpeed.new.pbChangeSpeed(0),11,,skip_script
map,92,,40,EV040,1,6,355,script,"pbRemoveDependency2(""FollowerPkmn"")",11,,skip_script
map,92,,77,EV077,1,0,355,script,Pokemon.play_cry(:SANDYGAST),11,,skip_script
map,92,,114,EV114,1,0,108,comment,noshadow,11,,skip_comment
map,92,,22,Vending machine 1,1,0,355,script,"setPrice(:FRESHWATER,300)",11,,skip_script
map,92,,22,Vending machine 1,1,1,355,script,"setPrice(:SODAPOP,450)",11,,skip_script
map,92,,22,Vending machine 1,1,2,355,script,"setPrice(:LEMONADE,600)",11,,skip_script
map,92,,22,Vending machine 1,1,3,355,script,pbPokemonMart2([,11,,skip_script
map,92,,22,Vending machine 1,1,4,655,script_cont,":FRESHWATER,",11,,skip_script
map,92,,22,Vending machine 1,1,5,655,script_cont,":SODAPOP,",11,,skip_script
map,92,,22,Vending machine 1,1,6,655,script_cont,:LEMONADE]),11,,skip_script
map,92,,59,EV059,1,0,355,script,Pokemon.play_cry(:BUDEW),11,,skip_script
map,92,,96,Slope,1,0,355,script,pbBridgeOff,11,,skip_script
map,92,,96,Slope,1,1,108,comment,Slope: -2x1,11,,skip_comment
map,92,,96,Slope,1,2,108,comment,Width: 1/2,11,,skip_comment
map,92,,96,Slope,1,3,108,comment,Offset: 16px,11,,skip_comment
map,92,,133,EV133,1,0,108,comment,noshadow,11,,skip_comment
map,92,,115,EV115,1,0,108,comment,noshadow,11,,skip_comment
map,92,,23,EV023,1,4,355,script,"pbRemoveDependency2(""FollowerPkmn"")",11,,skip_script
map,92,,60,EV060,1,0,101,show_text,¿Qué quieres? Estoy trabajando.,11,Ada apa? Aku sedang bekerja.,proofread_opening
map,92,,97,EV097,1,0,101,show_text,<b><ac>Ciudad Calentra</ac></b><ac>¡Una ciudad muy tranquila con playa!</ac><ac>,11,<b><ac>Ciudad Calentra</ac></b><ac>Kota pantai yang tenang dan nyaman!</ac><ac>,proofread_opening
map,92,,134,EV134,1,0,108,comment,noshadow,11,,skip_comment
map,92,,42,,1,3,355,script,"pbRemoveDependency2(""FollowerPkmn"")",11,,skip_script
map,92,,79,EV079,1,0,101,show_text,Estoy entrenando para poder luchar contra el líder de esta ciudad.,11,Aku sedang berlatih supaya bisa menantang pemimpin kota ini.,proofread_opening
map,92,,79,EV079,1,2,101,show_text,"No me molestes, por favor.",11,Tolong jangan ganggu aku.,proofread_opening
map,92,,116,EV116,1,0,108,comment,noshadow,11,,skip_comment
map,92,,24,EV024,1,4,355,script,"pbRemoveDependency2(""FollowerPkmn"")",11,,skip_script
map,92,,61,EV061,1,0,101,show_text,Qué agotador tener que trabajar para la \c[2]Familia Real\c[0]...,11,Melelahkan juga harus bekerja untuk \c[2]Keluarga Kerajaan\c[0]...,proofread_opening
map,92,,135,EV135,1,0,108,comment,noshadow,11,,skip_comment
map,92,,43,,1,3,355,script,"pbRemoveDependency2(""FollowerPkmn"")",11,,skip_script
map,92,,80,EV080,1,0,101,show_text,"Estudié para ser abogado. Exactamente, el que tengo aquí colgado.",11,"Aku kuliah hukum untuk menjadi pengacara. Ijazahnya itu, yang tergantung di sana.",proofread_opening
map,92,,117,EV117,1,0,108,comment,noshadow,11,,skip_comment
map,92,,25,evento playa,1,8,101,show_text,"\dxn[???]Muy bien Sawk, es hora de comprobar si eres capaz de usar nuestro movimiento clave.",11,"\dxn[???]Baiklah Sawk, saatnya memeriksa apakah Anda dapat menggunakan jurus kunci kami.",proofread_opening
map,92,,25,evento playa,1,14,101,show_text,\f[Sawk]¡SAAAAWK!,11,\f[Sawk]SAAAAWK!,proofread_opening
map,92,,25,evento playa,1,17,101,show_text,"\dxn[???]Primero lo haré yo, fíjate bien en la posición. Controla tu alma, respira profundamente... y cuando tu energía llegue a tus puños...",11,"\dxn[???]Saya kerjakan dulu, perhatikan posisinya. Kendalikan jiwamu, bernapaslah dalam-dalam... dan ketika energimu mencapai kepalan tanganmu...",proofread_opening
map,92,,25,evento playa,1,21,101,show_text,\sh\dxn[???]¡PALMEO!,11,\sh\dxn[???]CLAP!,proofread_opening
map,92,,25,evento playa,1,48,101,show_text,"\dxn[???]Este movimiento es esencial para un luchador cuerpo a cuerpo, destruyes al rival desde dentro hasta el punto de paralizar su cuerpo. No es un golpe",11,"\dxn[???]jurus ini penting untuk petarung jarak dekat, kamu menghancurkan lawan dari dalam hingga melumpuhkan tubuhnya. Itu bukan sebuah pukulan",proofread_opening
map,92,,25,evento playa,1,49,401,show_text_cont,"simple, es un choque de energía.",11,"Sederhananya, ini adalah kejutan energi.",proofread_opening
map,92,,25,evento playa,1,58,101,show_text,"\dxn[???]Es tu turno, demuéstrame lo mucho que has mejorado.",11,"\dxn[???]Sekarang giliran Anda, tunjukkan seberapa banyak kemajuan Anda.",proofread_opening
map,92,,25,evento playa,1,67,101,show_text,\f[Sawk]¡SAAAAWK!,11,\f[Sawk]SAAAAWK!,proofread_opening
map,92,,25,evento playa,1,90,101,show_text,\f[ditto000]¡DITTO!,11,\f[ditto000]DITTO!,proofread_opening
map,92,,25,evento playa,1,115,101,show_text,\dxn[???]¡¿Cómo?! ¡¿Se puede saber de dónde ha salido este Ditto?!,11,\dxn[???]Bagaimana?! Bisakah Anda mengetahui dari mana asal Ditto ini?!,proofread_opening
map,92,,25,evento playa,1,119,101,show_text,\sh\dxn[Rodolfo]¡Ey! ¿Qué estáis haciendo con mi Ditto? ¡Mocosos!,11,\sh\dxn[Rodolfo]Hai! Apa yang kamu lakukan dengan Ditto-ku? Anak nakal!,proofread_opening
map,92,,25,evento playa,1,129,101,show_text,\dxn[Rodolfo]¿No os da vergüenza tratar así a un Pokémon?,11,\dxn[Rodolfo]Apakah kamu tidak malu memperlakukan Pokémon seperti itu?,proofread_opening
map,92,,25,evento playa,1,135,101,show_text,\dxn[???]Espera... ¿Me acaba de llamar mocoso un crío?,11,\dxn[???]Tunggu... Apa ada anak yang baru saja menyebutku anak nakal?,proofread_opening
map,92,,25,evento playa,1,149,101,show_text,\wtnp[0]\dxn[???]¡Vuelve Sawk!\wt[10],11,\wtnp[0]\dxn[???]Sawk kembali!\wt[10],proofread_opening
map,92,,25,evento playa,1,155,101,show_text,"\wtnp[0]\dxn[Rodolfo]¡Ditto, ven tú también!\wt[10]",11,"\wtnp[0]\dxn[Rodolfo]Ditto, datang juga!\wt[10]",proofread_opening
map,92,,25,evento playa,1,172,101,show_text,\dxn[Rodolfo]¿Cómo te atreves a golpear a mi Pokémon?,11,\dxn[Rodolfo]Beraninya kamu memukul Pokémon saya?,proofread_opening
map,92,,25,evento playa,1,176,101,show_text,\dxn[???]Esto... Fue sin querer.,11,\dxn[???]Ini... Itu tidak disengaja.,proofread_opening
map,92,,25,evento playa,1,180,101,show_text,"\dxn[???]Sawk y yo estábamos entrenando, no sabíamos que esa roca era tu Ditto.",11,"\dxn[???]Sawk dan saya sedang berlatih, kami tidak tahu bahwa rock adalah Ditto Anda.",proofread_opening
map,92,,25,evento playa,1,185,101,show_text,\dxn[???]De hecho... ¿Se puede saber cómo llegó a la roca en medio del mar?,11,\dxn[???]Sebenarnya... Bisakah kita mengetahui bagaimana ia bisa sampai ke batu karang di tengah laut?,proofread_opening
map,92,,25,evento playa,1,189,101,show_text,\dxn[Rodolfo]A Ditto le gusta salir corriendo y convertirse en cosas.,11,\dxn[Rodolfo]Ditto suka berlarian dan berubah menjadi benda.,proofread_opening
map,92,,25,evento playa,1,194,101,show_text,\sh\dxn[Rodolfo]Y por haber tocado a mi Ditto... ¡Nuestra furia caerá sobre ti!,11,\sh\dxn[Rodolfo]Dan karena telah menyentuh Ditto-ku... Kemarahan kami akan menimpamu!,proofread_opening
map,92,,25,evento playa,1,199,101,show_text,\dxn[Rodolfo]¡Adelante Ditto! ¡Conviértete en un Pokémon poderoso!,11,\dxn[Rodolfo]Lakukan Hal yang Sama! Menjadi Pokémon yang kuat!,proofread_opening
map,92,,25,evento playa,1,212,101,show_text,\f[sawk]¡SAWK!,11,\f[sawk]GERGAJI!,proofread_opening
map,92,,25,evento playa,1,216,101,show_text,"\dxn[Rodolfo]¡Ya que Ditto ha visto a Sawk, puede convertirse en él, estás acabado!",11,"\dxn[Rodolfo]Karena Ditto melihat Sawk, dia bisa berubah menjadi dia, selesai!",proofread_opening
map,92,,25,evento playa,1,222,101,show_text,\dxn[???]Mocoso... ¿Me estás retando? ¿Es una broma?,11,\dxn[???]Bocah... Apakah kamu menantangku? Itu hanya lelucon?,proofread_opening
map,92,,25,evento playa,1,230,101,show_text,\f[lucario000]¡LUCARIO!,11,\f[lucario000]LUCARIO!,proofread_opening
map,92,,25,evento playa,1,235,101,show_text,"\sh\dxn[Rodolfo]¡WAAAAH! ¡Un Lucario, este tío va en serio!",11,"\sh\dxn[Rodolfo]WAAAAH! Lucario, orang ini serius!",proofread_opening
map,92,,25,evento playa,1,267,101,show_text,\sh\dxn[Rodolfo]¡BUAAAAAAA! ¡Es \PN! ¡Sube Ditto!,11,\sh\dxn[Rodolfo]WOOOOOO! Ini \PN! Unggah Ditto!,proofread_opening
map,92,,25,evento playa,1,301,101,show_text,\dxn[???]¿Y tú quién eres?,11,\dxn[???]Dan siapa kamu?,proofread_opening
map,92,,25,evento playa,1,306,101,show_text,\dxn[Rodolfo]¡Es un Entrenador Pokémon! ¡Estás acabado!,11,\dxn[Rodolfo]Ini adalah Pelatih Pokémon! Anda sudah selesai!,proofread_opening
map,92,,25,evento playa,1,309,101,show_text,\dxn[Rodolfo]¡Es una Entrenadora Pokémon! ¡Estás acabado!,11,\dxn[Rodolfo]Dia adalah Pelatih Pokémon! Anda sudah selesai!,proofread_opening
map,92,,25,evento playa,1,318,101,show_text,\dxn[Rodolfo]¡Ahora no tendrás ninguna oportunidad! ¡Te has metido con la persona más fuerte del mundo (yo) y \PN!,11,\dxn[Rodolfo]Sekarang Anda tidak akan punya peluang! Anda telah mengacaukan orang terkuat di dunia (saya) dan \PN!,proofread_opening
map,92,,25,evento playa,1,322,101,show_text,"\sh\dxn[Rodolfo]¡Adelante, \PN! ¡Ataca!",11,"\sh\dxn[Rodolfo]Silakan, \PN! Menyerang!",proofread_opening
map,92,,25,evento playa,1,332,101,show_text,\sh\dxn[Rodolfo]¡Oye! ¡¿Qué estás haciendo?!,11,\sh\dxn[Rodolfo]Hai! Apa yang sedang kamu lakukan?!,proofread_opening
map,92,,25,evento playa,1,346,102,choices,I think you should leave.,11,Saya pikir kamu harus pergi.,proofread_opening
map,92,,25,evento playa,1,346,102,choices,It'is better for you to leave.,11,Lebih baik kamu pergi.,proofread_opening
map,92,,25,evento playa,1,347,402,choice_branch,I think you should leave.,11,Saya pikir kamu harus pergi.,proofread_opening
map,92,,25,evento playa,1,349,402,choice_branch,It'is better for you to leave.,11,Lebih baik kamu pergi.,proofread_opening
map,92,,25,evento playa,1,367,101,show_text,"\dxn[Rodolfo]¡Está bien, te librarás de mí por ahora, pero me vengaré!",11,"\dxn[Rodolfo]Oke, Anda akan menyingkirkan saya untuk saat ini, tapi saya akan membalas dendam!",proofread_opening
map,92,,25,evento playa,1,373,101,show_text,"\dxn[Rodolfo]¡Mientras tanto lo dejo en tus manos, \PN! ¡Mucha suerte!",11,"\dxn[Rodolfo]Sementara itu saya serahkan di tangan Anda, \PN! Semoga beruntung!",proofread_opening
map,92,,25,evento playa,1,419,101,show_text,"\dxn[???]En fin, qué más dará, es solo un niño.",11,"\dxn[???]Nah, apa bedanya, dia masih anak-anak.",proofread_opening
map,92,,25,evento playa,1,424,101,show_text,"\dxn[???]¿Y qué te trae por aquí? ¿Eres un Entrenador, cierto?",11,"\dxn[???]Dan apa yang membawamu ke sini? Anda seorang Pelatih, bukan?",proofread_opening
map,92,,25,evento playa,1,427,101,show_text,"\dxn[???]¿Y qué te trae por aquí? ¿Eres una Entrenadora, cierto?",11,"\dxn[???]Dan apa yang membawamu ke sini? Anda seorang Pelatih, bukan?",proofread_opening
map,92,,25,evento playa,1,438,101,show_text,\f[riolu002]¡RIOLU!,11,\f[riolu002]RIOLU!,proofread_opening
map,92,,25,evento playa,1,454,101,show_text,\dxn[???]¡Vaya! ¿Tienes un Riolu?,11,\dxn[???]Wow! Apakah kamu punya Riolu?,proofread_opening
map,92,,25,evento playa,1,475,101,show_text,\dxn[???]Parece que tu Riolu quería saludar a mi Lucario.,11,\dxn[???]Sepertinya Riolu Anda ingin menyapa Lucario saya.,proofread_opening
map,92,,25,evento playa,1,479,101,show_text,\f[lucario001]¡LUCARIO!,11,\f[lucario001]LUCARIO!,proofread_opening
map,92,,25,evento playa,1,482,101,show_text,\dxn[???]Lucario es la forma evolucionada de Riolu. Evoluciona cuando el aprecio que siente por su entrenador es tan grande que siente la necesidad de ir más,11,\dxn[???]Lucario adalah bentuk evolusi dari Riolu. Hal ini berkembang ketika penghargaan yang Anda rasakan terhadap pelatih Anda begitu besar sehingga Anda merasa perlu untuk melangkah lebih jauh.,proofread_opening
map,92,,25,evento playa,1,483,401,show_text_cont,allá de sus límites físicos.,11,melampaui batas fisiknya.,proofread_opening
map,92,,25,evento playa,1,488,101,show_text,"\dxn[???]Veo que estás cuidando de tu Riolu como se debe, parece bastante feliz.",11,"\dxn[???]Saya melihat Anda merawat Riolu Anda dengan baik, dia tampak cukup bahagia.",proofread_opening
map,92,,25,evento playa,1,492,101,show_text,"\dxn[???]Por cierto, se me ha olvidado presentarme. Soy Yang Xiao, el Líder de Gimnasio de <b>Ciudad Calentra</b>. Tu nombre es \PN... ¿Me equivoco?",11,"\dxn[???]Ngomong-ngomong, saya lupa memperkenalkan diri. Saya Yang Xiao, Pemimpin Gym <b>Calentra City</b>. Nama Anda \PN... Apakah saya salah?",proofread_opening
map,92,,25,evento playa,1,496,101,show_text,\dxn[Yang Xiao]¿Qué te trae por esta ciudad? No os había visto nunca por aquí.,11,\dxn[Yang Xiao]Apa yang membawamu ke kota ini? Aku belum pernah melihatmu di sini sebelumnya.,proofread_opening
map,92,,25,evento playa,1,499,102,choices,I want to be a Pkmn Master,11,Saya ingin menjadi Master Pkmn,proofread_opening
map,92,,25,evento playa,1,499,102,choices,I wanna challenge the Gym.,11,Saya ingin menantang Gym.,proofread_opening
map,92,,25,evento playa,1,500,402,choice_branch,I want to be a Pkmn Master,11,Saya ingin menjadi Master Pkmn,proofread_opening
map,92,,25,evento playa,1,502,402,choice_branch,I wanna challenge the Gym.,11,Saya ingin menantang Gym.,proofread_opening
map,92,,25,evento playa,1,509,101,show_text,"\dxn[Yang Xiao]Así que estás reuniendo las 8 medallas de gimnasio para presentarte a la Liga de este año y hacerte un hueco en este mundillo, supongo.",11,"\dxn[Yang Xiao]Jadi Anda mengumpulkan 8 medali olahraga untuk memasuki Liga tahun ini dan membuat tempat bagi diri Anda sendiri di dunia ini, saya rasa.",proofread_opening
map,92,,25,evento playa,1,516,101,show_text,"\dxn[Yang Xiao]Aún así, lamento decirte que no estás listo para enfrentarme, ni siquiera conoces el movimiento \c[2]Palmeo\c[0], esencial para los \c[2]Cultivadores",11,"\dxn[Yang Xiao]Namun, dengan menyesal saya harus memberi tahu Anda bahwa Anda belum siap menghadapi saya, Anda bahkan tidak tahu langkahnya \c[2]Palmeo\c[0], penting untuk \c[2]Penumbuh",proofread_opening
map,92,,25,evento playa,1,517,401,show_text_cont,del Alma\c[0].,11,dari Jiwa\c[0].,proofread_opening
map,92,,25,evento playa,1,520,101,show_text,"\dxn[Yang Xiao]Aún así, lamento decirte que no estás lista para enfrentarme, ni siquiera conoces el movimiento \c[2]Palmeo\c[0], esencial para los \c[2]Cultivadores",11,"\dxn[Yang Xiao]Namun, dengan menyesal saya harus memberi tahu Anda bahwa Anda belum siap menghadapi saya, Anda bahkan tidak tahu langkahnya \c[2]Palmeo\c[0], penting untuk \c[2]Penumbuh",proofread_opening
map,92,,25,evento playa,1,521,401,show_text_cont,del Alma\c[0].,11,dari Jiwa\c[0].,proofread_opening
map,92,,25,evento playa,1,527,101,show_text,"\dxn[Yang Xiao]Te recomiendo que vayas a <b>Ciudad Verderón</b> a librar un combate de Gimnasio, es conocido por ser muy... ""salvaje"".",11,"\dxn[Yang Xiao]Saya menyarankan Anda pergi ke <b>Ciudad Verderón</b> untuk bertarung di Gym, yang dikenal sangat... ""liar"".",proofread_opening
map,92,,25,evento playa,1,531,101,show_text,\dxn[Yang Xiao]Mejorarás muchísimo si eres capaz de vencerle.,11,\dxn[Yang Xiao]Kamu akan berkembang pesat jika mampu mengalahkannya.,proofread_opening
map,92,,25,evento playa,1,536,101,show_text,\dxn[Yang Xiao]¡Por cierto! Ya que estás... ¿Podrías hacerme un favor?,11,\dxn[Yang Xiao]Omong-omong! Selagi Anda melakukannya... Bisakah Anda membantu saya?,proofread_opening
map,92,,25,evento playa,1,547,101,show_text,\dxn[Yang Xiao]Tengo a mi maestro en <b>Pueblo Jilguero</b>. ¿Te importaría entregarle una carta de mi parte?,11,\dxn[Yang Xiao]Saya memiliki guru saya di <b>Pueblo Jilguero</b>. Maukah kamu memberinya surat dariku?,proofread_opening
map,92,,25,evento playa,1,551,101,show_text,\dxn[Yang Xiao]Haz lo que dije y después de eso te daré la oportunidad de combatir contra mí. ¿De acuerdo?,11,\dxn[Yang Xiao]Lakukan apa yang saya katakan dan setelah itu saya akan memberi Anda kesempatan untuk melawan saya. OKE?,proofread_opening
map,92,,25,evento playa,1,562,101,show_text,"\dxn[Yang Xiao]Muchas gracias de antemano. Ahora, si me disculpas, volveré al gimnasio Pokémon. Un chaval ha venido esta mañana a retarme y hay que",11,"\dxn[Yang Xiao]Terima kasih banyak sebelumnya. Sekarang, permisi, saya akan kembali ke gym Pokémon. Seorang anak datang pagi ini untuk menantang saya dan kami harus melakukannya",proofread_opening
map,92,,25,evento playa,1,563,401,show_text_cont,reconstruir las paredes.,11,membangun kembali tembok.,proofread_opening
map,92,,25,evento playa,1,574,101,show_text,"\dxn[Yang Xiao]No te preocupes, lo entenderás cuando lo veas con tus propios ojos.",11,"\dxn[Yang Xiao]Jangan khawatir, Anda akan mengerti jika Anda melihatnya dengan mata kepala sendiri.",proofread_opening
map,92,,25,evento playa,1,584,101,show_text,"\dxn[Yang Xiao]Nos vemos pronto, \PN.",11,"\dxn[Yang Xiao]Sampai jumpa lagi, \PN.",proofread_opening
map,92,,25,evento playa,1,615,355,script,"pbAddDependency2(001, ""FollowerPkmn"", FollowingPkmn::FOLLOWER_COMMON_EVENT)",11,,skip_script
map,92,,25,evento playa,1,618,355,script,pbAddSocialLink(:YANGXIAO),11,,skip_script
map,92,,25,evento playa,1,619,355,script,"pbGainSocialLinkBond(:YANGXIAO, 1)",11,,skip_script
map,92,,62,EV062,1,0,101,show_text,Y lo bien que estaría yo tomando el sol aquí... Quizás me acabe mudando a esta parte de la región.,11,Dan betapa menyenangkannya saya berjemur di sini... Mungkin saya akan pindah ke bagian wilayah ini.,proofread_opening
map,92,,136,EV136,1,0,108,comment,noshadow,11,,skip_comment
map,92,,44,,1,3,355,script,"pbRemoveDependency2(""FollowerPkmn"")",11,,skip_script
map,92,,81,EV081,1,0,101,show_text,"Me gusta venir por la noche a ver el mar, me recuerda a ella...",11,"Saya suka datang di malam hari untuk melihat laut, itu mengingatkan saya padanya...",proofread_opening
map,92,,118,EV118,1,0,108,comment,noshadow,11,,skip_comment
map,92,,63,EV063,1,0,101,show_text,"Qué calor, por dios, encima tenemos que hacer vigilancia por esta zona.",11,"Panas sekali, insya Allah, apalagi di kawasan ini kita harus waspada.",proofread_opening
map,92,,100,EV100,1,0,108,comment,noshadow,11,,skip_comment
map,92,,137,EV137,1,0,108,comment,noshadow,11,,skip_comment
map,92,,45,,1,3,355,script,"pbRemoveDependency2(""FollowerPkmn"")",11,,skip_script
map,92,,82,EV082,1,0,101,show_text,"Llevo todo el día en casa con el aire acondicionado puesto, he salido porque sino me acabaré resfriando...",11,"Saya berada di rumah sepanjang hari dengan AC menyala, saya keluar karena kalau tidak saya akan masuk angin...",proofread_opening
map,92,,119,EV119,1,0,108,comment,noshadow,11,,skip_comment
map,92,,64,EV064,1,0,101,show_text,Estamos buscando a una señorita de unos 23 años. ¿Has visto a alguien así?,11,Kami mencari seorang wanita muda berusia sekitar 23 tahun. Pernahkah Anda melihat orang seperti itu?,proofread_opening
map,92,,101,EV101,1,0,108,comment,noshadow,11,,skip_comment
map,92,,138,EV138,1,0,108,comment,noshadow,11,,skip_comment
map,92,,46,EV046,1,0,101,show_text,<b><ac>Ciudad Calentra</ac></b><ac>¡Una ciudad muy tranquila con playa!</ac><ac>,11,<b><ac>Ciudad Calentra</ac></b><ac>Kota pantai yang tenang dan nyaman!</ac><ac>,proofread_opening
map,92,,83,EV083,1,0,101,show_text,"La región de Akebia tiene muchos pueblos y ciudades tranquilas, pero Ciudad Lugano es todo lo contrario.",11,"Wilayah Akebia memiliki banyak kota yang tenang, namun Kota Lugano justru sebaliknya.",proofread_opening
map,92,,120,EV120,1,0,108,comment,noshadow,11,,skip_comment
map,92,,9,EV009,1,4,355,script,"pbZoomMap(1,1,zoom=""out"")",11,,skip_script
map,92,,9,EV009,1,5,355,script,"pbRemoveDependency2(""FollowerPkmn"")",11,,skip_script
map,92,,65,EV065,1,0,101,show_text,"Me estiraría en una de esas tumbonas, pero no sé yo si habrá que pagar...",11,"Saya akan berbaring di salah satu kursi santai itu, tapi saya tidak tahu apakah saya harus membayar...",proofread_opening
map,92,,102,EV102,1,0,108,comment,noshadow,11,,skip_comment
map,92,,139,EV139,1,0,108,comment,noshadow,11,,skip_comment
